STATION,NAME,DATE,AWND,DAPR,EVAP,MDPR,MNPN,MXPN,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WDMV,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT08
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/13/2024,8.72,,,,,,,0.01,0,0,,95,84,,100,80,,,,14.1,19.9,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/14/2024,3.8,,,,,,,1.32,0,0,,94,79,,60,60,,,,23.9,31.1,1,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/15/2024,3.8,,,,,,,0.5,0,0,,98,80,,320,70,,,,14.1,16.1,1,,1,1
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/16/2024,8.05,,,,,,,0.17,0,0,,90,79,,70,50,,,,19.9,25.9,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/17/2024,8.28,,,,,,,0.89,0,0,,92,78,,100,90,,,,18.1,30,1,,,1
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/18/2024,4.92,,,,,,,0.07,0,0,,94,79,,120,130,,,,16.1,19.9,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/19/2024,4.7,,,,,,,0.46,0,0,,92,79,,250,270,,,,21,27.1,1,,1,1
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/20/2024,6.71,,,,,,,0.12,0,0,,95,81,,240,250,,,,17,23.9,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/21/2024,3.8,,,,,,,0,0,0,,94,79,,160,170,,,,23,33.1,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/22/2024,4.03,,,,,,,0.04,0,0,,93,77,,70,70,,,,23.9,30,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/23/2024,7.38,,,,,,,0.24,0,0,,93,78,,70,70,,,,17,23,1,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/24/2024,5.37,,,,,,,0.31,0,0,,91,77,,70,70,,,,14.1,14.1,1,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/25/2024,4.25,,,,,,,0,0,0,,92,78,,110,100,,,,15,19.9,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/26/2024,7.61,,,,,,,0.13,,,,93,79,,110,90,,,,17,21.9,1,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/27/2024,10.51,,,,,,,0,,,,94,82,,80,40,,,,18.1,25.1,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/28/2024,6.04,,,,,,,0.04,0,0,,91,81,,80,90,,,,17,21,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/29/2024,4.92,,,,,,,1.36,0,0,,90,77,,60,120,,,,23.9,32,1,,1,1
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/30/2024,8.5,,,,,,,0.56,,,,91,77,,90,60,,,,23.9,36,1,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",8/31/2024,6.26,,,,,,1426,4.25,,,,87,72,,160,210,,,,21,25.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/1/2024,5.37,,,,,,,2.21,,,,90,76,,240,230,,,,19.9,25.9,1,,1,1
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/2/2024,5.59,,,,,,,0.23,,,,92,77,,150,120,,,,19.9,27.1,1,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/3/2024,6.49,,,,,,,0.23,,,,92,79,,110,120,,,,18.1,36,1,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/4/2024,8.28,,,,,,,0.86,0,0,,93,78,,100,100,,,,17,21.9,1,,1,1
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/5/2024,7.61,,,,,,,0,,,,93,78,,100,100,,,,15,21,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/6/2024,6.49,,,,,,,0,,,,93,81,,100,90,,,,17,21.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/7/2024,6.26,,,,,,,0,0,0,,94,81,,140,160,,,,15,19,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/8/2024,7.38,,,,,,,0.19,0,0,,93,79,,130,130,,,,15,31.1,1,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/9/2024,6.49,,,,,,,0.28,0,0,,95,79,,110,120,,,,16.1,23,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/10/2024,4.25,,,,,,,0.52,0,0,,92,79,,270,270,,,,16.1,23.9,1,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/11/2024,5.59,,,,,,,1.01,0,0,,93,79,,160,180,,,,10.1,18.1,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/12/2024,3.13,,,,,,,0.18,0,0,,94,79,,160,180,,,,16.1,21,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/13/2024,3.13,,,,,,,1.04,,,,96,77,,320,330,,,,16.1,25.1,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/14/2024,3.8,,,,,,,0.02,,,,95,80,,130,130,,,,21,25.9,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/15/2024,3.8,,,,,,,0.58,0,0,,92,79,,270,270,,,,25.1,33.1,1,,1,1
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/16/2024,4.03,,,,,,,0.13,0,0,,95,77,,120,120,,,,15,18.1,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/17/2024,3.13,,,,,,,0.02,0,0,,94,79,,100,310,,,,13,17,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/18/2024,3.8,,,,,,,2.16,,,,94,73,,100,100,,,,15,19,1,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/19/2024,4.47,,,,,,,0.77,,,,91,75,,330,330,,,,25.1,35.1,1,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/20/2024,4.47,,,,,,,0,,,,93,76,,60,50,,,,16.1,19.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/21/2024,4.92,,,,,,,0,0,0,,92,79,,90,60,,,,16.1,21,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/22/2024,5.14,,,,,,,0.05,0,0,,95,78,,80,90,,,,15,19.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/23/2024,6.93,,,,,,,0,,,,93,79,,70,80,,,,16.1,21.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/24/2024,9.62,,,,,,,0,0,0,,93,79,,80,110,,,,18.1,25.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/25/2024,11.18,,,,,,,0.15,0,0,,92,79,,110,130,,,,19.9,27.1,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/26/2024,18.79,,,,,,1508,0.26,,,,92,79,,120,170,,,,38,64,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/27/2024,10.29,,,,,,147,0.07,0,0,,93,81,,220,190,,,,21.9,33.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/28/2024,6.93,,,,,,1303,0.56,0,0,,93,81,,190,200,,,,18.1,23.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/29/2024,4.7,,,,,,1337,0,0,0,,95,79,,130,120,,,,15,19.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",9/30/2024,6.04,,,,,,1325,0,0,0,,94,79,,90,80,,,,14.1,25.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/1/2024,4.7,,,,,,,0.03,0,0,,93,79,,120,90,,,,13,19.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/2/2024,4.03,,,,,,,0,0,0,,94,77,,120,100,,,,14.1,19.9,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/3/2024,5.14,,,,,,,0,0,0,,92,77,,90,80,,,,13,19,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/4/2024,6.93,,,,,,,0,0,0,,91,79,,90,90,,,,14.1,19,,,1,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/5/2024,6.93,,,,,,,0.71,0,0,,87,77,,100,100,,,,17,21,1,,1,1
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/6/2024,6.04,,,,,,,0.29,0,0,,84,77,,120,100,,,,15,19,1,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/7/2024,6.71,,,,,,,1.11,0,0,,84,76,,240,250,,,,13,19,1,,,1
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/8/2024,4.25,,,,,,,0.07,0,0,,84,78,,280,260,,,,13,17,1,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/9/2024,18.34,,,,,,,0.02,0,0,,91,78,,150,170,,,,31.1,49,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/10/2024,14.76,,,,,,,0,0,0,,90,76,,270,260,,,,23,34,1,,,1
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/11/2024,8.28,,,,,,,0.02,,,,85,74,,20,40,,,,15,19.9,1,,,1
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/12/2024,8.05,,,,,,,0.13,0,0,,86,75,,110,110,,,,21,25.9,1,,,1
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/13/2024,8.05,,,,,,,0.21,,,,86,75,,80,70,,,,16.1,21,1,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/14/2024,5.37,,,,,,,0,,,,91,75,,50,30,,,,13,17,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/15/2024,2.91,,,,,,,0,,,,90,74,,70,70,,,,13,16.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/16/2024,8.5,,,,,,,0,,,,91,69,,20,20,,,,17,25.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/17/2024,16.11,,,,,,,0,,,,83,68,,30,50,,,,21,30,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/18/2024,18.34,,,,,,,0.01,,,,80,73,,60,60,,,,23,31.1,1,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/19/2024,17,,,,,,,0,,,,86,74,,60,70,,,,23.9,33.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/20/2024,10.96,,,,,,,0.01,,,,88,71,,40,10,,,,23,31.1,1,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/21/2024,11.86,,,,,,,0,0,0,,88,74,,40,50,,,,21,28,1,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/22/2024,14.09,,,,,,,0.02,0,0,,88,77,,40,30,,,,25.1,32,,,,1
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/23/2024,7.61,,,,,,,0.01,0,0,,88,74,,360,360,,,,23,31.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/24/2024,6.71,,,,,,,0,,,,87,73,,60,60,,,,17,23.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/25/2024,7.61,,,,,,,0,,,,87,72,,70,80,,,,18.1,27.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/26/2024,8.28,,,,,,,0,,,,87,69,,60,40,,,,15,30,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/27/2024,10.96,,,,,,,0,,,,84,69,,80,60,,,,18.1,25.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/28/2024,13.87,,,,,,,0,,,,85,71,,70,70,,,,19.9,28,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/29/2024,14.76,,,,,,,0,0,0,,88,76,,110,110,,,,23,31.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/30/2024,16.11,,,,,,,0.75,0,0,,88,74,,100,90,,,,30,40,1,,,1
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",10/31/2024,15.43,,,,,,,0.01,0,0,,86,73,,70,70,,,,23.9,33.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/1/2024,12.75,,,,,,,0.02,0,0,,88,75,,90,80,,,,21.9,31.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/2/2024,10.07,,,,,,,0.09,0,0,,87,76,,80,80,,,,21.9,33.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/3/2024,14.32,,,,,,,0.2,0,0,,85,74,,70,80,,,,23,32,,,,1
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/4/2024,16.11,,,,,,,0.02,0,0,,87,74,,90,90,,,,28,36.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/5/2024,16.78,,,,,,,0.12,0,0,,86,78,,90,80,,,,31.1,38.9,1,,,1
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/6/2024,16.55,,,,,,,0.04,0,0,,87,80,,100,100,,,,23.9,32,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/7/2024,17,,,,,,,0,0,0,,87,79,,100,100,,,,25.9,35.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/8/2024,11.18,,,,,,,0,0,0,,87,76,,80,80,,,,17,27.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/9/2024,13.87,,,,,,,0,,,,83,76,,70,100,,,,17,23,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/10/2024,15.21,,,,,,,0,,,,84,79,,110,110,,,,19.9,25.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/11/2024,2.24,,,,,,,0,,,,84,73,,110,110,,,,6.9,6.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/12/2024,13.42,,,,,,,0,0,0,,,,,70,70,,,,17,30,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/13/2024,15.66,,,,,,,0,0,0,,86,76,,70,70,,,,21.9,31.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/14/2024,7.61,,,,,,,0,0,0,,84,72,,130,90,,,,16.1,21.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/15/2024,6.49,,,,,,,0,0,0,,87,69,,50,50,,,,16.1,16.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/16/2024,8.72,,,,,,,0,0,0,,82,64,,80,90,,,,16.1,23,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/17/2024,8.72,,,,,,,0,0,0,,83,74,,60,60,,,,17,21.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/18/2024,8.95,,,,,,,0,0,0,,83,72,,110,80,,,,15,21,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/19/2024,6.93,,,,,,,0,,,,85,74,,160,140,,,,17,29.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/20/2024,7.38,,,,,,,0,,,,86,70,,220,210,,,,16.1,21.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/21/2024,11.41,,,,,,,0,,,,81,59,,310,320,,,,17,21.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/22/2024,9.62,,,,,,,0,,,,75,54,,320,290,,,,21,28,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/23/2024,5.59,,,,,,,0,0,0,,73,54,,300,360,,,,14.1,17,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/24/2024,4.92,,,,,,,0,0,0,,80,54,,90,80,,,,8.9,14.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/25/2024,6.04,,,,,,,0,0,0,,84,61,,60,60,,,,17,21.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/26/2024,4.92,,,,,,,0,0,0,,84,66,,50,70,,,,14.1,21,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/27/2024,3.58,,,,,,,0,0,0,,84,63,,80,100,,,,14.1,19.9,1,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/28/2024,2.24,,,,,,,0,0,0,,86,64,,120,120,,,,10.1,13,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/29/2024,3.8,,,,,,,0,0,0,,87,66,,270,260,,,,12.1,17,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",11/30/2024,9.4,,,,,,,0,,,,78,65,,10,340,,,,14.1,21,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/1/2024,11.41,,,,,,,0,,,,79,62,,340,360,,,,17,23.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/2/2024,11.63,,,,,,808,0,,,,78,56,,330,330,,,,18.1,25.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/3/2024,10.29,,,,,,1109,0,,,,74,55,,340,10,,,,18.1,25.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/4/2024,8.72,,,,,,1354,0,,,,76,53,,70,70,,,,17,23.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/5/2024,3.58,,,,,,1334,0,,,,81,58,,110,290,,,,8.9,14.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/6/2024,4.25,,,,,,1502,0,0,0,,83,59,,300,300,,,,12.1,16.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/7/2024,7.83,,,,,,1553,0,0,0,,81,58,,50,60,,,,18.1,27.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/8/2024,6.71,,,,,,1415,0,0,0,,79,57,,80,70,,,,15,19.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/9/2024,6.04,,,,,,1449,0,0,0,,82,62,,120,130,,,,15,21,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/10/2024,5.82,,,,,,1008,0,0,0,,83,63,,130,130,,,,16.1,21,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/11/2024,10.74,,,,,,2352,0,0,0,,87,65,,330,330,,,,23.9,31.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/12/2024,15.43,,,,,,1507,0,0,0,,77,55,,20,20,,,,23.9,34,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/13/2024,16.33,,,,,,1212,0,0,0,,81,70,,60,60,,,,23.9,31.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/14/2024,16.55,,,,,,1147,0.05,0,0,,82,73,,70,70,,,,25.1,36,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/15/2024,18.79,,,,,,1005,0.02,0,0,,83,73,,50,70,,,,25.1,40.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/16/2024,13.42,,,,,,2305,0.13,0,0,,85,72,,80,60,,,,21.9,28,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/17/2024,10.07,,,,,,956,0.31,0,0,,86,75,,90,90,,,,18.1,23.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/18/2024,5.37,,,,,,1232,0.05,0,0,,86,73,,130,120,,,,15,19.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/19/2024,4.47,,,,,,1538,0,0,0,,87,69,,60,70,,,,15,19.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/20/2024,8.05,,,,,,1327,0,0,0,,82,62,,330,330,,,,18.1,23,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/21/2024,8.95,,,,,,1339,0,0,0,,73,54,,340,320,,,,16.1,21.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/22/2024,8.5,,,,,,1538,0,0,0,,79,55,,50,50,,,,16.1,21.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/23/2024,5.82,,,,,,1118,0,0,0,,81,59,,100,70,,,,17,25.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/24/2024,7.61,,,,,,1411,0.02,0,0,,81,63,,50,60,,,,16.1,21.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/25/2024,8.05,,,,,,1029,0.05,0,0,,80,65,,80,70,,,,15,21,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/26/2024,5.82,,,,,,1155,0,,,,85,67,,80,100,,,,15,19,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/27/2024,8.72,,,,,,1440,0.02,,,,81,73,,110,120,,,,15,19.9,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/28/2024,13.87,,,,,,1954,0.01,,,,82,75,,120,100,,,,21.9,33.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/29/2024,,,,,,,43,0.43,,,,76,73,,110,110,,,,18.1,29.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/30/2024,,,,,,,1353,0,,,,80,80,,150,150,,,,8.1,8.1,,,,
USW00092809,"HOLLYWOOD NORTH PERRY AIRPORT, FL US",12/31/2024,,,,,,,1259,0,0,0,,84,67,,250,250,,,,8.9,8.9,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/1/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/2/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/3/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/4/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/5/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/6/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/7/2024,,,,,,,,0.59,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/8/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/11/2024,,3,,0.26,,,,,,0,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/12/2024,,,,,,,,0.54,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/13/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/14/2024,,,,,,,,0.03,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/19/2024,,5,,0.04,,,,,,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/20/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/21/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/22/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/23/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/24/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/25/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/26/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/27/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/28/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/29/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/30/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",1/31/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",2/1/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",2/2/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",2/3/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",2/4/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",2/5/2024,,,,,,,,0.89,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",2/7/2024,,,,,,,,,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",2/8/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
US1FLMD0081,"PALMETTO BAY 0.5 NW, FL US",2/9/2024,,,,,,,,0,0,,,,,,,,,,,,,,,,
